category,shopping_mall,age,quantity,price,month
7,2,49,4,23,8
2,7,46,0,11,11
2,4,20,0,11,2
1,0,49,2,28,7
2,2,16,1,18,5
4,0,38,2,33,9
1,1,2,3,30,0
1,7,17,0,25,2
1,5,1,3,30,7
2,9,22,3,22,6
6,5,9,2,37,4
1,1,49,0,25,8
1,4,17,3,30,4
4,5,29,0,27,4
2,5,16,3,22,11
6,6,48,0,29,7
4,7,41,2,33,6
3,3,3,3,5,5
1,8,22,0,25,2
1,8,26,1,26,5
4,5,40,4,36,5
2,1,30,3,22,1
1,0,26,2,28,8
3,5,10,4,7,6
1,6,16,3,30,4
1,7,41,3,30,2
2,8,49,4,24,1
7,5,26,4,23,7
2,4,7,0,11,6
4,5,34,1,31,4
4,5,42,0,27,1
4,2,9,3,35,6
4,3,32,1,31,7
4,6,34,3,35,4
3,5,33,3,5,9
1,3,19,1,26,3
1,5,12,1,26,2
0,9,32,2,12,1
7,7,26,2,19,6
1,9,28,2,28,7
2,2,32,3,22,8
4,5,26,3,35,8
4,0,41,2,33,0
7,3,19,1,16,2
1,7,28,1,26,10
1,5,33,2,28,0
4,5,17,3,35,2
3,5,25,3,5,8
7,4,46,1,16,4
2,5,35,3,22,6
5,7,48,3,13,1
6,4,45,4,39,8
1,3,8,0,25,11
2,6,9,0,11,6
2,3,29,3,22,4
2,4,1,3,22,2
7,3,43,4,23,10
7,5,44,4,23,7
1,5,34,2,28,3
1,6,21,3,30,7
7,3,44,1,16,2
7,7,0,1,16,1
2,3,9,0,11,9
1,0,24,2,28,4
1,8,44,2,28,1
0,4,20,4,17,0
7,8,34,3,21,4
6,1,35,4,39,7
5,6,42,4,14,6
6,2,11,4,39,4
5,6,26,2,9,0
2,4,16,0,11,9
3,6,22,3,5,9
2,2,22,4,24,9
7,7,8,1,16,6
1,4,2,3,30,2
4,3,16,3,35,0
4,2,26,3,35,0
0,6,33,1,8,10
0,5,13,4,17,1
3,4,48,0,0,10
5,4,38,1,6,9
1,7,32,3,30,5
6,9,29,1,34,4
7,7,49,3,21,6
4,4,16,0,27,1
5,6,49,0,2,7
3,8,30,4,7,3
7,6,51,1,16,6
6,5,33,2,37,2
3,8,21,0,0,0
7,6,38,1,16,11
7,4,12,2,19,2
2,6,38,3,22,2
4,7,7,4,36,9
1,0,46,2,28,4
4,7,48,2,33,1
4,4,28,3,35,1
1,7,20,0,25,5
0,3,38,0,3,0
0,4,10,0,3,6
2,4,26,1,18,9
1,3,38,3,30,8
3,7,21,2,4,0
2,7,10,0,11,5
1,6,13,2,28,11
2,7,17,2,20,9
3,5,3,0,0,5
1,9,30,4,32,3
3,5,27,1,1,11
0,5,10,4,17,3
1,2,9,1,26,2
1,3,25,3,30,9
6,6,35,4,39,3
1,8,40,3,30,11
3,8,29,3,5,1
2,5,28,3,22,7
1,5,6,4,32,2
7,1,46,3,21,2
2,4,37,2,20,4
1,4,22,2,28,6
2,8,11,4,24,9
2,9,36,3,22,6
1,5,10,1,26,2
6,3,15,2,37,7
3,5,38,0,0,8
6,4,8,4,39,8
2,5,14,2,20,3
1,0,26,4,32,2
1,5,42,2,28,6
1,7,1,3,30,9
1,4,45,1,26,1
1,0,4,2,28,8
4,1,7,2,33,1
6,6,35,2,37,10
7,6,38,4,23,1
1,4,29,1,26,5
2,3,43,1,18,10
6,5,32,3,38,6
1,3,7,2,28,0
1,5,30,2,28,8
7,4,16,0,10,1
3,0,4,2,4,6
0,2,33,4,17,4
4,9,43,1,31,1
3,8,31,2,4,8
1,5,22,1,26,11
4,8,28,2,33,11
1,3,19,0,25,9
2,5,37,3,22,7
0,4,38,2,12,8
1,6,24,0,25,2
0,4,27,2,12,6
1,7,20,3,30,6
1,6,12,4,32,10
1,0,11,4,32,4
1,4,20,2,28,8
1,4,6,4,32,11
3,8,2,4,7,3
3,6,12,4,7,5
7,4,21,4,23,0
4,0,48,0,27,10
7,4,19,2,19,1
4,6,36,1,31,11
1,4,49,1,26,7
1,7,18,4,32,0
1,2,32,3,30,4
6,4,4,1,34,5
3,6,17,4,7,2
1,5,37,4,32,11
3,0,32,4,7,2
7,8,18,3,21,2
0,5,50,2,12,2
1,9,22,2,28,9
5,5,10,2,9,6
6,9,34,0,29,11
3,7,21,0,0,1
5,3,17,3,13,1
1,4,17,2,28,6
0,3,38,2,12,9
1,6,26,4,32,3
1,5,2,3,30,8
4,7,29,0,27,0
2,1,40,0,11,3
1,4,4,0,25,5
1,4,41,1,26,1
1,6,8,1,26,11
4,3,33,4,36,5
3,6,15,4,7,9
1,4,20,2,28,1
7,3,28,2,19,0
3,0,34,1,1,4
3,4,31,0,0,1
3,3,4,2,4,8
3,8,36,1,1,1
7,5,19,2,19,1
3,5,15,0,0,4
1,4,41,2,28,2
7,5,36,0,10,2
1,3,32,2,28,4
6,7,1,3,38,0
1,5,28,1,26,11
1,7,25,2,28,11
3,7,20,2,4,7
1,3,2,1,26,11
4,4,5,1,31,11
6,7,5,3,38,5
3,3,31,4,7,0
4,7,9,4,36,3
5,9,33,3,13,0
1,1,30,4,32,5
1,8,37,2,28,10
4,6,7,0,27,9
1,1,27,0,25,1
1,9,19,0,25,10
1,2,18,1,26,11
1,6,9,2,28,7
2,6,15,0,11,2
2,6,14,4,24,1
0,2,13,0,3,6
5,5,41,2,9,2
7,6,16,4,23,3
6,5,39,2,37,5
2,3,35,3,22,7
1,7,18,3,30,1
1,4,9,3,30,5
5,6,38,3,13,7
3,9,3,0,0,3
5,4,21,2,9,1
1,7,11,1,26,3
0,5,46,4,17,3
6,6,1,3,38,0
3,4,42,4,7,1
4,8,38,1,31,3
2,4,7,4,24,1
5,4,32,2,9,9
1,7,47,4,32,5
3,0,48,0,0,8
7,3,50,0,10,5
3,7,41,4,7,7
4,5,4,0,27,10
1,4,25,2,28,8
7,9,29,1,16,0
2,4,7,4,24,3
1,3,18,4,32,3
7,3,5,0,10,4
5,0,26,1,6,11
7,3,0,4,23,0
3,5,41,0,0,10
3,3,15,2,4,11
1,4,22,0,25,7
1,6,46,4,32,1
7,2,50,4,23,0
1,1,49,2,28,1
5,8,27,1,6,3
1,6,38,2,28,11
7,6,11,3,21,8
1,0,45,2,28,8
4,9,15,3,35,2
1,4,50,4,32,8
0,6,26,2,12,10
1,7,22,4,32,10
3,3,39,0,0,7
1,6,15,0,25,7
5,6,33,1,6,2
1,4,30,0,25,10
7,6,30,1,16,10
1,7,45,0,25,9
1,3,27,0,25,0
4,5,35,4,36,11
2,6,37,4,24,5
1,1,34,2,28,7
1,8,11,0,25,2
4,4,1,0,27,10
0,7,9,0,3,9
2,7,12,0,11,1
1,6,12,0,25,10
5,8,9,4,14,0
3,4,18,2,4,8
1,5,43,3,30,3
6,4,43,2,37,1
7,1,37,3,21,8
1,6,13,3,30,3
1,6,14,4,32,0
7,5,4,0,10,0
4,6,24,4,36,2
1,5,25,3,30,8
3,2,6,3,5,5
2,6,18,1,18,6
1,6,24,4,32,2
1,6,44,2,28,7
1,7,21,1,26,4
1,9,44,2,28,9
5,3,13,4,14,1
1,9,12,1,26,8
4,0,49,1,31,2
1,4,1,4,32,9
3,5,0,4,7,10
3,3,46,0,0,0
1,7,20,3,30,6
1,5,32,1,26,4
1,2,27,0,25,2
1,6,50,3,30,5
1,5,40,3,30,2
0,9,51,1,8,5
3,7,46,3,5,3
6,4,43,1,34,3
2,6,50,1,18,9
1,3,18,2,28,1
2,0,24,4,24,6
1,8,42,4,32,0
3,4,45,3,5,9
2,5,32,0,11,8
1,0,11,4,32,2
1,4,41,1,26,1
7,4,5,0,10,10
5,9,10,2,9,9
1,7,12,0,25,0
1,5,22,4,32,4
1,8,19,1,26,0
1,4,31,4,32,5
5,5,37,2,9,3
1,6,49,2,28,4
3,4,13,0,0,0
7,5,19,2,19,3
7,2,17,4,23,4
7,4,3,4,23,4
7,7,23,1,16,9
3,4,28,1,1,5
3,4,24,4,7,1
3,4,41,4,7,8
4,4,1,1,31,0
1,5,13,2,28,4
2,4,20,0,11,0
4,5,32,3,35,7
0,3,43,0,3,1
0,7,38,0,3,5
4,5,3,3,35,1
7,4,20,0,10,6
2,5,13,2,20,0
0,4,32,4,17,0
1,5,39,4,32,0
5,2,26,4,14,6
3,6,16,3,5,9
4,5,40,2,33,9
3,1,16,4,7,6
2,7,37,2,20,5
1,4,21,4,32,1
2,4,32,4,24,5
7,7,33,1,16,1
1,2,33,3,30,2
2,6,39,0,11,6
1,3,15,0,25,8
4,4,16,2,33,9
3,0,50,3,5,10
4,6,13,2,33,5
4,4,46,4,36,2
1,5,9,1,26,8
7,7,36,2,19,3
6,5,24,4,39,1
4,5,0,4,36,7
1,2,28,3,30,1
1,4,28,3,30,0
4,0,49,2,33,6
7,2,41,0,10,2
2,0,19,2,20,11
1,5,30,0,25,4
2,5,45,3,22,5
4,5,39,4,36,7
7,4,12,4,23,4
1,3,47,2,28,5
3,4,27,4,7,3
1,1,8,3,30,10
2,3,43,3,22,5
1,5,18,3,30,0
7,6,8,3,21,0
7,5,2,3,21,5
1,2,37,2,28,9
3,8,49,2,4,0
1,8,35,3,30,3
4,5,47,2,33,4
7,1,13,4,23,1
1,4,6,4,32,6
7,4,8,0,10,0
1,1,23,0,25,9
3,2,31,3,5,5
3,0,47,2,4,11
5,4,46,1,6,6
3,6,6,2,4,7
4,4,20,3,35,6
1,5,34,3,30,3
7,0,19,0,10,3
1,0,33,3,30,0
7,6,39,0,10,3
2,4,10,4,24,0
1,1,40,3,30,3
2,9,22,0,11,11
1,0,20,2,28,11
3,7,10,3,5,6
4,4,33,2,33,3
4,5,51,2,33,2
3,4,30,2,4,8
6,4,5,2,37,11
1,4,25,2,28,10
4,3,35,4,36,0
1,9,10,0,25,1
2,1,40,3,22,8
7,4,31,1,16,7
2,6,41,3,22,1
2,5,35,4,24,10
7,9,3,4,23,1
1,6,44,3,30,9
1,4,47,1,26,4
1,6,11,2,28,3
2,3,25,0,11,2
1,6,37,2,28,6
4,6,48,2,33,4
1,3,50,3,30,1
2,0,36,0,11,7
7,5,39,2,19,0
7,4,42,2,19,0
3,5,26,4,7,2
2,7,23,2,20,6
2,4,42,4,24,6
2,4,16,2,20,0
1,6,47,2,28,2
1,9,26,0,25,0
1,5,0,2,28,8
2,8,15,2,20,4
7,6,14,4,23,8
1,7,9,3,30,3
1,6,32,0,25,7
0,5,41,3,15,5
2,4,8,4,24,0
1,4,3,0,25,0
3,4,47,1,1,0
3,5,38,3,5,0
1,5,14,0,25,1
4,6,24,4,36,8
1,1,4,3,30,9
2,9,36,4,24,4
3,9,39,0,0,0
1,5,50,0,25,0
3,5,23,1,1,2
3,5,50,4,7,0
1,9,39,1,26,9
5,9,34,3,13,3
1,0,49,1,26,4
1,1,38,0,25,2
1,5,7,0,25,5
2,6,34,4,24,11
0,4,7,3,15,8
1,4,5,1,26,1
1,5,42,2,28,3
3,6,48,3,5,1
0,1,22,3,15,11
1,7,28,2,28,9
4,6,5,2,33,2
1,5,44,4,32,0
1,4,12,1,26,4
4,7,28,2,33,11
3,2,28,2,4,2
1,1,21,1,26,11
2,4,43,2,20,1
2,6,11,0,11,6
0,6,8,1,8,6
2,6,37,2,20,6
1,7,30,3,30,11
1,4,29,2,28,0
6,2,0,0,29,2
1,9,6,3,30,1
0,1,14,2,12,11
7,4,21,1,16,10
3,7,48,4,7,2
1,7,29,0,25,9
1,7,20,3,30,4
2,5,8,1,18,9
1,7,39,0,25,10
5,8,12,0,2,0
6,5,2,3,38,5
1,5,17,3,30,2
1,4,20,3,30,5
1,3,29,2,28,10
3,3,51,1,1,8
3,4,33,0,0,2
3,2,17,4,7,9
4,1,40,4,36,1
1,9,39,4,32,9
4,5,35,3,35,0
4,5,38,4,36,6
1,2,34,3,30,4
3,6,17,4,7,8
1,3,13,2,28,4
3,3,37,0,0,3
2,7,16,1,18,2
4,6,2,0,27,2
1,3,26,0,25,3
4,4,30,3,35,8
5,7,28,2,9,8
2,1,10,1,18,8
6,5,45,3,38,3
1,4,29,4,32,1
2,6,10,0,11,5
1,4,2,4,32,2
3,5,24,4,7,6
7,1,35,3,21,4
4,1,51,4,36,0
7,7,0,4,23,10
2,4,41,3,22,7
1,9,11,0,25,2
3,7,23,0,0,11
1,5,48,3,30,0
3,2,37,0,0,0
4,7,4,2,33,0
7,4,11,4,23,3
2,6,9,0,11,9
1,9,39,0,25,1
1,5,51,1,26,0
3,4,26,0,0,1
1,5,20,2,28,0
1,5,49,1,26,7
3,4,11,2,4,2
5,5,10,3,13,10
1,5,15,3,30,10
1,4,6,0,25,1
6,6,20,2,37,7
5,5,13,1,6,6
3,6,50,1,1,2
1,3,49,1,26,7
3,3,2,4,7,0
2,6,40,3,22,3
2,4,31,3,22,2
5,9,18,1,6,1
2,4,27,3,22,1
1,9,44,4,32,1
5,6,16,1,6,7
5,1,41,0,2,4
7,2,31,3,21,2
1,3,42,2,28,2
3,0,10,1,1,8
3,6,33,2,4,6
0,4,9,4,17,10
1,5,41,3,30,3
1,4,39,2,28,3
2,4,36,3,22,1
1,4,38,0,25,3
2,7,5,1,18,0
1,5,16,4,32,9
3,5,11,2,4,8
1,1,20,2,28,2
1,0,6,1,26,6
7,6,6,3,21,0
4,6,41,4,36,7
4,0,20,1,31,5
3,1,29,0,0,0
3,6,4,0,0,4
4,5,49,2,33,0
3,7,33,3,5,3
5,1,16,3,13,3
7,5,19,4,23,9
0,5,36,3,15,2
7,6,45,0,10,1
6,4,37,0,29,4
1,5,30,0,25,9
1,7,50,2,28,5
3,4,7,0,0,9
1,5,22,3,30,0
1,0,27,1,26,4
1,2,19,1,26,6
5,5,30,2,9,11
7,5,37,1,16,2
1,7,22,4,32,8
1,6,44,3,30,0
3,3,8,2,4,0
0,9,16,3,15,5
2,2,32,4,24,4
0,6,0,2,12,0
3,3,25,2,4,9
1,0,35,4,32,0
2,5,24,2,20,3
1,5,23,2,28,6
1,5,2,3,30,4
1,7,51,4,32,5
2,4,43,1,18,11
1,4,40,4,32,7
4,3,50,1,31,9
7,1,46,4,23,2
5,6,40,1,6,1
1,7,18,2,28,5
2,4,8,1,18,6
1,4,35,3,30,6
0,6,21,2,12,11
1,4,26,1,26,0
1,8,48,2,28,0
1,5,31,4,32,11
7,5,48,2,19,8
7,4,18,4,23,0
7,6,48,0,10,6
7,5,37,0,10,7
2,7,46,1,18,0
1,7,44,4,32,0
3,4,49,0,0,6
1,6,32,1,26,1
1,5,43,4,32,3
3,5,48,0,0,9
1,5,3,0,25,6
7,6,10,3,21,0
1,4,42,0,25,2
3,7,41,4,7,3
2,5,33,2,20,5
1,1,26,3,30,10
7,8,7,1,16,7
7,4,38,4,23,9
4,4,5,1,31,3
1,1,38,0,25,6
4,4,3,0,27,11
2,8,20,0,11,8
4,7,19,3,35,7
7,6,24,4,23,8
1,5,36,4,32,0
6,5,7,3,38,5
3,3,46,1,1,4
7,7,37,2,19,6
5,3,42,4,14,8
4,2,15,1,31,2
3,5,43,3,5,0
2,2,46,2,20,0
7,7,48,4,23,9
2,5,12,2,20,11
1,7,8,3,30,8
1,5,33,2,28,5
1,3,37,3,30,11
1,8,46,0,25,2
1,6,45,4,32,8
7,0,7,3,21,10
1,3,40,4,32,4
1,3,51,1,26,8
1,7,32,3,30,10
2,5,41,3,22,8
4,9,47,4,36,8
5,6,17,2,9,5
3,0,30,0,0,11
6,9,40,4,39,6
7,8,51,2,19,3
3,4,34,4,7,8
0,4,22,4,17,11
1,2,20,2,28,6
7,0,51,0,10,6
4,2,48,2,33,9
1,5,45,1,26,11
3,4,36,4,7,0
1,5,0,2,28,1
1,1,50,4,32,9
0,5,6,3,15,3
7,7,24,2,19,10
3,7,22,4,7,5
1,5,50,1,26,9
2,6,21,1,18,5
3,4,37,0,0,6
4,3,44,4,36,11
1,6,15,4,32,0
3,2,32,2,4,7
1,5,26,2,28,4
1,4,2,4,32,5
2,5,25,3,22,5
3,5,2,0,0,9
3,9,19,4,7,11
0,5,0,1,8,3
1,6,29,4,32,8
6,6,3,0,29,1
1,4,18,3,30,5
3,3,27,2,4,3
3,2,16,1,1,5
2,5,50,3,22,10
1,6,46,3,30,2
1,9,48,3,30,3
1,7,14,1,26,2
4,1,13,3,35,8
0,7,49,4,17,10
1,4,51,2,28,2
7,0,42,1,16,10
7,5,35,3,21,8
3,9,20,2,4,8
1,3,8,3,30,6
4,3,47,2,33,11
7,5,51,2,19,3
1,0,32,0,25,3
7,9,30,2,19,9
4,4,41,0,27,9
2,5,37,1,18,5
1,4,15,2,28,0
3,0,38,2,4,0
5,4,12,4,14,11
1,5,12,2,28,11
7,8,45,3,21,2
1,7,25,1,26,7
3,5,44,3,5,9
3,2,42,4,7,5
7,3,13,4,23,11
4,2,9,4,36,8
5,2,35,3,13,7
7,3,7,1,16,5
4,3,8,3,35,2
7,3,28,4,23,2
1,7,38,4,32,0
1,1,17,3,30,4
2,0,26,4,24,9
7,6,42,0,10,11
1,6,25,1,26,4
1,4,3,0,25,6
6,5,27,1,34,9
1,1,38,4,32,2
1,9,22,3,30,3
0,5,1,0,3,2
3,5,23,0,0,8
3,6,6,0,0,5
5,8,32,3,13,7
2,2,40,4,24,5
3,6,11,1,1,3
2,5,44,1,18,5
1,3,16,1,26,9
7,5,15,2,19,6
1,5,28,3,30,6
2,6,38,2,20,1
2,8,5,1,18,3
7,7,9,0,10,2
5,5,9,4,14,7
1,4,25,3,30,8
2,3,27,1,18,4
4,5,32,1,31,11
1,3,33,0,25,0
5,6,35,2,9,4
3,6,33,2,4,3
2,9,40,2,20,4
4,3,43,1,31,5
1,6,38,1,26,4
3,4,23,1,1,2
7,2,24,1,16,2
1,5,5,1,26,11
5,5,27,4,14,6
3,3,23,2,4,9
7,2,4,3,21,3
1,5,48,0,25,4
1,7,20,3,30,10
2,5,42,4,24,11
6,6,16,1,34,11
0,7,8,3,15,0
2,6,19,2,20,11
6,5,39,0,29,10
1,6,50,4,32,4
5,5,36,1,6,5
7,4,39,2,19,8
2,1,1,2,20,2
1,9,1,3,30,5
1,5,2,3,30,7
2,4,8,2,20,11
1,1,29,4,32,8
5,6,44,3,13,0
7,5,36,1,16,10
0,6,20,4,17,0
2,7,33,2,20,10
1,4,23,2,28,1
1,2,1,2,28,8
6,4,48,2,37,11
3,5,3,1,1,1
1,7,19,2,28,7
1,5,43,2,28,7
1,5,8,0,25,7
5,1,12,0,2,8
1,3,9,0,25,7
1,3,8,0,25,9
7,4,49,4,23,0
3,9,24,2,4,2
2,9,34,2,20,8
0,4,42,4,17,11
0,8,18,1,8,6
1,9,2,2,28,3
6,7,46,3,38,5
2,8,28,4,24,7
4,8,51,1,31,10
0,4,38,4,17,4
2,5,5,0,11,5
5,6,37,2,9,5
2,4,41,3,22,10
5,5,42,3,13,11
5,0,9,2,9,9
7,8,22,1,16,0
1,4,19,2,28,2
4,6,11,1,31,1
6,6,33,1,34,2
1,4,22,0,25,8
0,7,36,1,8,11
1,5,47,3,30,4
1,6,46,0,25,6
3,7,14,3,5,8
4,6,41,3,35,2
4,6,34,2,33,8
3,6,1,1,1,8
2,7,47,2,20,1
2,3,0,1,18,10
7,5,18,2,19,6
1,2,13,4,32,9
3,5,14,2,4,11
6,4,14,4,39,9
3,9,13,3,5,1
1,5,40,2,28,2
7,7,7,2,19,7
7,0,37,1,16,5
1,4,41,3,30,1
1,5,46,1,26,3
3,4,17,0,0,6
5,5,43,2,9,10
1,3,51,0,25,7
2,3,18,0,11,11
3,9,35,1,1,9
3,9,17,4,7,10
0,6,13,1,8,10
7,7,10,1,16,0
5,5,37,2,9,4
7,4,19,1,16,8
2,5,26,0,11,0
4,7,25,2,33,10
4,1,28,3,35,7
3,8,50,1,1,8
1,6,32,3,30,7
7,4,29,4,23,9
2,7,2,2,20,1
3,5,33,2,4,1
7,8,19,0,10,10
5,5,46,4,14,7
1,1,35,4,32,9
6,3,8,4,39,9
1,4,40,2,28,1
3,2,20,0,0,11
7,4,13,4,23,0
2,7,51,1,18,11
1,6,16,3,30,5
7,1,39,4,23,4
3,5,13,1,1,4
1,9,22,4,32,3
7,1,20,3,21,3
1,5,49,3,30,7
3,7,9,3,5,9
1,6,12,3,30,0
1,3,45,3,30,0
3,1,22,4,7,3
4,4,35,1,31,7
5,5,29,3,13,1
4,6,16,3,35,2
1,4,21,0,25,9
4,8,21,2,33,8
5,6,1,1,6,1
1,4,10,1,26,4
4,4,24,1,31,9
1,4,40,2,28,9
4,7,51,0,27,0
5,9,5,2,9,6
7,0,42,1,16,10
4,6,28,1,31,5
4,7,16,0,27,1
5,2,50,1,6,1
5,4,22,2,9,11
1,4,50,2,28,9
4,3,27,1,31,5
1,1,50,3,30,8
7,4,7,1,16,8
1,5,41,3,30,9
3,3,12,3,5,8
7,0,4,4,23,6
1,6,3,2,28,0
1,4,41,1,26,11
4,1,8,4,36,9
1,6,34,2,28,4
1,4,44,3,30,1
3,8,4,1,1,6
1,3,42,3,30,10
1,6,47,1,26,4
1,7,51,0,25,9
1,6,4,1,26,2
2,1,2,1,18,1
2,5,6,1,18,5
2,9,20,2,20,9
1,0,1,2,28,3
1,7,46,1,26,1
4,1,36,4,36,2
7,6,47,1,16,8
3,3,31,2,4,11
6,3,14,0,29,0
5,5,17,1,6,2
4,4,21,1,31,5
5,7,9,0,2,11
1,4,2,3,30,3
3,7,11,2,4,1
2,3,18,1,18,2
5,6,12,4,14,7
1,7,41,3,30,11
4,8,24,3,35,4
1,9,50,2,28,5
0,5,4,2,12,0
1,4,7,2,28,8
0,4,47,0,3,4
0,6,30,4,17,9
2,9,32,4,24,1
3,6,11,3,5,10
1,8,17,2,28,8
3,4,8,1,1,0
1,6,48,3,30,1
3,7,33,1,1,10
1,4,42,2,28,0
0,5,20,4,17,6
3,5,28,3,5,1
2,6,43,0,11,4
5,4,45,0,2,10
0,5,6,0,3,9
1,5,42,4,32,11
1,3,9,0,25,0
1,5,23,3,30,8
3,5,30,0,0,0
4,5,5,3,35,9
2,5,43,1,18,0
0,4,38,1,8,4
1,5,24,1,26,1
2,5,38,2,20,8
2,7,46,4,24,1
4,5,24,3,35,0
1,6,0,3,30,8
4,5,21,3,35,0
2,4,34,1,18,0
2,3,32,1,18,6
3,4,19,4,7,0
6,7,41,0,29,0
2,3,12,1,18,2
7,4,27,0,10,7
7,4,22,4,23,1
7,8,4,1,16,0
1,0,29,2,28,2
4,3,41,0,27,1
2,8,19,3,22,7
1,6,46,2,28,8
7,9,8,4,23,0
6,6,33,1,34,5
5,6,12,3,13,5
1,8,40,0,25,9
0,4,19,2,12,0
1,5,39,1,26,10
2,7,7,1,18,1
5,6,23,3,13,2
2,5,47,0,11,1
5,8,9,0,2,2
2,0,10,0,11,1
2,4,25,2,20,11
7,6,39,4,23,5
1,6,7,0,25,1
7,4,42,4,23,5
5,6,50,3,13,0
1,5,19,4,32,9
2,3,3,4,24,3
2,8,50,3,22,0
2,0,3,0,11,1
1,3,47,0,25,11
7,7,11,4,23,6
3,5,33,1,1,0
1,2,51,1,26,4
2,3,30,2,20,7
1,6,6,1,26,2
2,4,42,3,22,11
0,5,39,0,3,3
2,5,19,4,24,0
3,3,33,1,1,8
2,9,33,0,11,1
1,1,17,1,26,11
0,6,18,4,17,9
1,1,7,0,25,0
3,9,24,1,1,11
7,5,42,1,16,6
3,6,21,2,4,3
1,7,19,0,25,4
5,5,45,1,6,11
1,6,6,1,26,10
3,5,16,3,5,3
6,4,7,2,37,4
1,7,3,0,25,2
1,7,42,4,32,9
6,6,20,4,39,5
1,4,15,3,30,8
3,6,21,0,0,6
5,4,11,1,6,3
1,2,14,4,32,7
7,6,41,3,21,11
3,4,48,0,0,1
1,6,11,4,32,2
3,5,41,3,5,8
3,8,25,4,7,4
1,3,24,0,25,10
1,4,41,0,25,9
0,4,29,3,15,1
7,4,29,2,19,3
2,4,36,0,11,4
3,3,27,2,4,3
5,6,24,1,6,10
3,9,35,1,1,9
0,6,31,2,12,0
1,4,19,3,30,1
6,4,1,2,37,11
2,1,39,4,24,6
1,7,22,4,32,0
3,4,51,0,0,11
1,7,11,2,28,2
1,2,26,1,26,11
1,0,27,1,26,0
0,0,47,1,8,9
1,4,19,3,30,5
2,5,18,3,22,0
7,1,17,1,16,1
4,4,10,2,33,3
6,7,29,1,34,1
5,7,8,1,6,3
2,4,5,4,24,11
5,4,31,0,2,8
5,4,50,4,14,4
1,5,12,0,25,8
7,3,19,0,10,3
3,1,48,3,5,7
2,4,5,4,24,10
3,1,38,4,7,6
6,6,16,3,38,3
4,8,9,4,36,3
7,3,18,4,23,3
3,4,49,3,5,1
5,6,38,2,9,8
4,3,29,2,33,1
1,6,12,2,28,3
7,6,47,4,23,1
1,6,44,2,28,2
2,6,28,2,20,5
4,3,26,4,36,4
2,3,22,3,22,8
3,2,9,1,1,2
3,4,32,3,5,4
1,4,40,4,32,3
1,2,45,1,26,11
3,4,35,4,7,4
2,4,18,0,11,11
7,9,33,4,23,8
3,7,7,4,7,10
1,3,29,3,30,7
7,5,49,3,21,6
3,1,15,2,4,2
1,5,25,2,28,10
2,2,22,1,18,8
2,8,44,2,20,7
2,7,34,1,18,10
3,6,13,4,7,5
0,5,8,3,15,1
4,6,33,3,35,1
6,6,32,3,38,8
1,3,46,0,25,3
6,3,13,3,38,2
2,0,25,0,11,6
2,6,8,0,11,0
7,3,24,4,23,7
1,8,42,0,25,0
2,3,3,3,22,1
1,5,42,2,28,2
7,5,20,3,21,3
1,5,4,0,25,8
4,5,35,0,27,2
5,4,46,2,9,8
1,6,29,3,30,5
7,6,35,0,10,1
4,5,1,3,35,6
1,2,47,3,30,10
2,6,43,0,11,8
1,3,15,1,26,3
4,0,5,3,35,10
7,4,29,4,23,2
1,2,2,1,26,9
6,5,44,4,39,0
7,3,43,4,23,2
1,0,23,3,30,4
4,5,5,2,33,4
6,4,28,3,38,0
1,3,6,0,25,8
1,8,27,2,28,6
1,7,7,4,32,2
3,7,24,1,1,6
3,7,27,2,4,11
1,3,50,1,26,7
5,7,43,2,9,1
0,3,35,3,15,7
1,3,41,0,25,3
1,0,7,1,26,6
2,4,47,4,24,6
3,5,4,4,7,4
1,5,16,1,26,0
3,4,4,2,4,9
3,7,1,0,0,2
1,5,35,4,32,7
2,6,37,1,18,11
3,4,6,0,0,0
7,9,12,3,21,11
0,7,5,2,12,1
1,6,12,2,28,11
1,3,1,2,28,10
3,3,24,4,7,5
4,7,2,0,27,6
1,2,28,1,26,4
1,5,27,2,28,8
4,4,11,1,31,2
3,4,6,1,1,8
3,3,28,1,1,5
5,5,29,3,13,0
1,2,46,1,26,3
2,6,43,4,24,6
1,0,31,2,28,0
7,5,50,3,21,4
2,4,30,2,20,6
1,2,23,2,28,6
3,7,0,3,5,9
1,1,40,1,26,9
1,7,23,2,28,8
2,5,29,0,11,9
3,7,26,2,4,0
1,8,18,0,25,7
7,8,44,4,23,4
3,3,43,3,5,2
1,4,10,0,25,9
5,6,42,2,9,5
6,4,3,2,37,3
2,4,14,3,22,4
3,8,15,1,1,1
1,6,20,0,25,5
1,6,13,4,32,4
4,5,39,2,33,10
4,9,18,1,31,0
6,3,28,1,34,0
1,6,14,4,32,1
2,7,4,3,22,2
1,5,51,4,32,6
1,4,49,1,26,7
1,9,16,4,32,4
3,4,44,0,0,7
1,8,19,1,26,10
3,5,6,3,5,7
3,8,23,0,0,2
2,4,17,2,20,3
3,6,17,1,1,11
5,0,51,1,6,4
6,4,49,2,37,4
1,1,9,0,25,7
7,0,21,2,19,7
1,5,3,1,26,1
1,8,48,1,26,0
3,3,26,2,4,4
3,4,37,0,0,11
7,4,26,1,16,11
4,5,11,2,33,0
7,6,23,3,21,9
5,0,5,1,6,2
3,4,0,0,0,0
4,5,22,0,27,1
2,5,42,3,22,3
2,7,40,3,22,2
4,0,26,4,36,8
6,1,25,1,34,0
