category,shopping_mall,gender,age,quantity,price,month,year,payment_method
1,7,0,8,4,32,2,0,1
1,4,1,31,0,25,10,1,0
1,9,0,34,1,26,3,0,1
1,1,0,30,0,25,8,1,0
1,2,1,40,0,25,5,0,1
3,4,1,8,4,7,6,1,1
1,7,0,33,1,26,3,0,1
6,5,1,29,3,38,0,2,1
4,4,0,21,4,36,10,0,1
4,5,0,2,2,33,3,1,1
3,6,0,27,3,5,10,1,0
6,1,1,16,1,34,10,0,1
2,5,0,7,0,11,3,0,1
1,5,1,6,4,32,0,2,0
4,2,0,25,3,35,4,0,0
1,6,1,28,2,28,4,1,0
1,4,1,22,3,30,0,1,1
1,9,1,16,3,30,10,1,1
1,5,0,29,2,28,6,0,1
4,7,1,6,2,33,3,1,0
1,4,0,6,4,32,3,1,1
3,4,0,21,2,4,9,1,1
1,4,1,46,0,25,5,1,1
2,6,0,6,3,22,5,0,0
7,5,1,22,3,21,2,1,0
2,3,1,35,3,22,3,1,1
4,5,1,49,2,33,4,1,1
1,5,1,40,3,30,0,0,1
4,2,0,24,3,35,4,0,1
1,1,1,7,4,32,11,0,0
1,9,1,22,1,26,8,1,0
5,5,0,44,4,14,5,0,0
3,5,0,42,0,0,10,0,0
2,1,0,18,2,20,4,0,1
2,4,0,31,2,20,9,1,1
0,7,0,6,4,17,10,0,0
1,4,0,4,0,25,11,1,1
1,2,0,4,1,26,6,0,0
2,5,1,18,3,22,0,1,0
2,7,1,43,3,22,7,0,0
4,3,0,0,0,27,3,0,0
1,9,0,46,2,28,2,0,1
7,2,1,11,0,10,4,0,0
1,4,0,15,4,32,6,1,0
1,6,0,49,0,25,8,1,1
3,4,0,37,2,4,11,1,1
7,1,0,26,3,21,0,0,1
3,8,0,10,4,7,4,1,0
4,5,1,25,4,36,9,0,0
4,1,0,6,1,31,2,1,1
4,8,0,42,1,31,7,0,0
2,6,1,43,4,24,5,0,1
7,5,0,50,2,19,8,1,1
1,5,0,48,1,26,6,1,1
0,4,0,49,1,8,6,1,1
2,6,0,32,1,18,2,1,0
7,2,0,51,0,10,6,0,0
3,7,0,32,4,7,8,1,0
7,1,0,19,1,16,7,1,0
1,3,0,5,4,32,4,1,1
2,4,0,12,3,22,3,0,0
3,6,0,16,1,1,7,0,0
3,8,1,10,3,5,1,0,0
1,5,1,49,2,28,10,0,1
1,9,0,44,2,28,1,1,1
3,4,0,36,4,7,8,0,1
1,6,0,0,2,28,3,1,1
3,7,0,4,2,4,9,0,0
0,6,0,32,2,12,8,0,0
7,9,1,45,4,23,0,0,1
1,8,1,44,1,26,10,1,0
2,4,1,25,4,24,3,0,0
4,4,1,15,0,27,10,1,0
5,5,1,44,3,13,6,1,0
1,2,0,16,2,28,5,0,0
7,6,0,1,0,10,5,1,0
5,9,1,48,2,9,6,0,1
4,6,0,30,2,33,10,0,0
7,6,1,7,4,23,2,1,0
1,0,1,42,2,28,7,0,0
3,5,0,33,0,0,6,1,1
7,4,1,37,4,23,4,1,1
0,7,0,2,0,3,11,0,1
3,1,0,24,4,7,3,0,0
1,0,0,50,1,26,6,1,0
1,6,0,34,3,30,0,0,0
6,7,0,11,1,34,11,0,1
3,4,0,39,2,4,5,0,0
1,6,1,36,3,30,2,0,1
1,6,1,42,4,32,8,1,0
1,4,1,50,1,26,8,1,0
1,5,0,15,3,30,11,0,0
2,3,0,10,3,22,3,1,0
3,7,1,46,1,1,9,0,1
2,5,0,36,3,22,8,0,1
1,6,0,0,0,25,7,0,1
2,5,0,30,4,24,7,1,0
3,8,1,10,4,7,7,0,1
7,6,0,19,2,19,0,2,0
1,6,0,46,3,30,9,1,1
4,0,1,6,2,33,1,1,0
7,5,0,6,2,19,3,0,0
6,1,1,23,2,37,8,1,0
2,5,1,43,3,22,6,0,1
1,4,0,17,4,32,0,1,0
1,8,1,5,2,28,8,0,0
1,1,0,47,2,28,1,2,1
1,4,1,28,4,32,2,1,0
4,4,0,19,4,36,3,0,1
7,6,0,26,3,21,7,1,0
2,8,1,39,2,20,2,2,0
7,5,0,32,0,10,7,0,0
7,2,0,7,0,10,2,1,1
1,5,0,6,3,30,7,0,1
6,5,1,20,3,38,8,0,1
3,6,0,43,1,1,7,0,1
1,5,0,30,1,26,9,1,1
0,3,1,47,2,12,3,0,1
1,4,1,2,0,25,0,1,0
3,6,0,43,1,1,6,1,0
3,3,1,6,4,7,0,1,0
4,3,1,33,2,33,0,0,0
7,0,1,29,0,10,1,0,1
4,7,0,7,2,33,11,0,1
4,5,0,29,0,27,3,1,1
1,5,0,27,1,26,5,0,1
1,3,1,32,0,25,3,0,1
1,7,1,24,2,28,8,0,0
1,5,1,17,3,30,6,0,1
0,4,0,44,0,3,1,0,0
1,7,1,30,3,30,7,1,1
1,6,0,43,4,32,11,1,1
1,6,1,46,2,28,7,1,1
2,4,0,39,3,22,6,1,1
7,5,0,28,2,19,5,1,1
1,6,0,49,4,32,5,1,1
4,3,0,13,2,33,10,0,0
0,9,0,0,2,12,0,1,0
2,4,1,2,0,11,0,2,1
1,5,0,30,3,30,8,0,0
1,2,0,6,4,32,3,0,0
1,7,0,19,2,28,3,0,0
1,3,0,14,4,32,6,0,1
5,4,0,45,4,14,4,0,0
7,3,1,33,3,21,8,0,0
2,2,1,12,0,11,3,1,0
1,5,0,46,1,26,10,0,0
1,4,1,13,0,25,1,0,1
2,5,0,44,1,18,3,0,0
2,1,0,25,4,24,4,0,1
7,3,1,6,2,19,5,0,0
3,4,0,24,1,1,7,0,0
6,5,0,25,2,37,7,1,1
4,4,1,49,1,31,3,1,1
2,4,1,44,3,22,10,0,0
2,3,1,43,3,22,10,0,0
3,4,1,42,3,5,6,1,0
2,4,0,8,2,20,0,0,1
4,6,1,0,4,36,10,1,1
3,1,1,0,3,5,4,0,0
1,5,1,4,2,28,2,0,1
0,4,0,6,4,17,6,1,1
4,6,0,50,2,33,9,1,0
2,3,1,10,2,20,11,0,1
2,7,1,13,4,24,6,0,0
3,1,1,43,3,5,9,1,1
4,3,1,40,0,27,8,1,1
1,4,1,42,0,25,9,0,1
1,5,1,50,3,30,1,2,0
7,1,0,48,4,23,9,1,0
2,5,0,37,0,11,9,1,0
1,7,0,31,2,28,6,0,0
1,7,1,39,0,25,11,1,0
4,7,0,24,3,35,7,0,1
1,5,1,38,0,25,9,1,0
1,7,0,15,0,25,3,0,0
1,2,0,7,1,26,9,0,0
1,6,1,8,3,30,10,0,0
5,4,1,38,2,9,1,1,1
3,6,0,32,3,5,6,1,0
3,6,1,32,3,5,7,0,1
6,8,1,28,3,38,8,0,0
5,5,1,17,4,14,4,1,0
1,0,0,0,0,25,11,0,0
2,4,1,13,1,18,10,1,0
3,3,1,3,3,5,7,1,0
1,6,0,19,1,26,0,0,0
1,8,0,16,4,32,0,0,1
0,5,0,15,1,8,1,2,0
1,9,0,18,1,26,9,0,1
4,0,0,37,4,36,9,0,0
2,7,0,7,1,18,7,0,0
2,9,0,28,4,24,5,0,1
1,8,0,11,0,25,6,1,0
5,5,1,16,4,14,3,1,1
2,4,0,33,3,22,3,0,1
2,7,0,38,0,11,5,0,0
6,5,0,46,0,29,2,0,1
1,7,0,23,2,28,6,1,0
1,8,0,45,3,30,9,0,0
0,9,0,37,0,3,4,0,0
7,6,0,2,0,10,2,1,0
1,4,0,50,3,30,3,1,1
1,7,1,37,1,26,4,1,1
7,0,1,43,3,21,0,0,0
2,3,0,18,0,11,1,1,0
7,9,0,1,1,16,4,0,0
2,5,0,9,2,20,7,1,0
1,6,1,21,3,30,6,1,1
1,7,0,22,1,26,3,0,1
5,4,1,45,0,2,6,0,0
3,3,1,39,3,5,4,1,1
1,6,0,14,1,26,6,1,0
7,5,1,36,4,23,3,1,0
3,6,0,4,1,1,2,0,1
3,4,1,11,0,0,7,1,1
1,6,0,23,2,28,5,1,0
3,8,1,38,3,5,3,1,0
4,9,0,12,4,36,6,0,1
1,6,1,17,0,25,5,1,1
1,6,0,49,3,30,6,0,0
2,1,0,38,4,24,1,1,1
1,6,0,41,1,26,1,0,0
2,3,1,2,1,18,6,1,0
7,6,1,16,0,10,6,1,1
1,0,1,11,0,25,2,0,1
3,4,1,30,1,1,6,0,1
2,7,1,2,1,18,11,1,0
7,2,0,0,3,21,11,0,0
1,6,0,13,3,30,2,0,0
2,5,0,12,3,22,4,0,0
1,3,0,46,4,32,10,1,0
1,7,0,48,1,26,1,2,1
7,6,0,6,3,21,6,0,1
1,1,0,21,3,30,2,0,0
1,5,0,25,4,32,5,0,1
7,7,0,17,1,16,10,0,0
4,4,1,46,0,27,1,0,0
1,4,0,51,4,32,8,0,0
6,3,1,8,0,29,2,1,0
1,5,1,26,0,25,0,2,1
5,3,0,14,2,9,4,0,0
2,7,0,33,0,11,3,1,0
1,6,0,47,3,30,8,1,1
4,2,1,19,3,35,7,0,0
4,5,0,40,4,36,6,1,0
5,4,1,13,3,13,2,1,1
2,5,0,24,0,11,0,2,0
1,5,0,1,2,28,7,0,0
1,4,0,10,1,26,0,1,1
6,4,1,27,4,39,6,1,1
1,7,1,28,4,32,2,2,1
4,5,0,5,1,31,1,0,1
2,5,1,6,0,11,9,0,1
1,2,0,51,2,28,0,1,1
3,6,0,44,1,1,8,1,0
4,3,0,13,0,27,2,0,0
0,3,1,4,0,3,10,0,0
1,5,1,12,2,28,5,0,0
2,4,0,23,0,11,6,0,0
1,4,0,28,4,32,2,1,0
2,6,0,34,0,11,2,0,1
1,6,0,19,0,25,0,2,0
7,3,0,28,2,19,2,0,0
3,4,0,49,3,5,1,0,1
7,6,1,2,2,19,1,2,0
0,5,0,36,4,17,0,1,0
6,4,0,44,0,29,5,0,1
1,2,0,7,1,26,4,0,0
7,8,0,20,2,19,6,1,1
3,7,1,4,0,0,1,1,1
1,5,0,32,0,25,2,0,0
1,6,0,6,4,32,0,0,1
1,3,1,40,2,28,7,0,0
5,4,1,5,2,9,9,1,0
5,5,1,33,2,9,10,1,1
7,3,1,17,1,16,11,0,1
1,7,0,41,1,26,8,1,1
2,7,0,50,4,24,4,0,0
6,3,1,51,0,29,0,2,1
1,6,1,41,2,28,9,1,1
4,3,0,48,2,33,6,0,1
1,2,0,29,4,32,6,1,0
3,8,1,23,2,4,6,0,1
2,6,1,48,3,22,1,0,0
1,5,1,47,3,30,6,1,0
3,4,0,4,4,7,0,1,0
1,4,0,44,1,26,5,0,1
1,6,1,37,1,26,6,0,0
6,4,0,10,0,29,6,1,0
4,4,0,28,2,33,0,2,0
6,7,1,16,0,29,3,0,0
3,0,0,39,0,0,6,0,1
3,6,1,16,3,5,0,1,0
3,4,1,23,1,1,8,0,0
4,2,0,30,3,35,9,0,0
6,6,1,26,0,29,7,1,0
1,4,1,13,4,32,4,1,0
1,4,0,47,3,30,1,2,1
4,5,0,3,3,35,0,1,1
4,2,1,24,3,35,1,0,0
1,6,1,16,2,28,9,0,1
3,5,0,33,1,1,11,0,1
1,0,0,4,4,32,8,0,0
2,1,0,39,3,22,2,0,0
2,6,1,6,1,18,10,0,1
1,5,0,7,3,30,11,0,0
3,7,1,16,3,5,7,0,0
4,4,1,16,4,36,8,1,1
6,5,1,6,2,37,3,0,1
2,3,0,33,1,18,2,2,1
2,5,1,41,1,18,10,1,0
3,5,0,28,3,5,0,0,1
3,1,0,19,4,7,0,2,0
1,7,1,38,3,30,10,0,0
1,2,1,27,3,30,5,0,1
2,4,1,11,4,24,11,0,1
4,5,0,51,3,35,8,0,1
2,7,0,34,0,11,1,1,0
1,7,1,27,2,28,1,1,0
1,8,0,21,4,32,1,1,0
3,9,0,9,1,1,1,0,0
1,2,0,2,3,30,2,1,1
7,4,0,19,1,16,1,0,0
7,6,1,10,2,19,4,0,1
2,5,0,39,4,24,3,1,0
7,8,1,21,3,21,11,0,1
1,2,1,19,0,25,1,0,0
1,3,1,43,1,26,3,0,0
2,4,1,19,0,11,3,0,1
7,5,0,1,0,10,3,1,1
4,2,1,44,2,33,10,1,0
5,6,0,41,1,6,7,0,0
7,3,0,2,4,23,3,0,0
7,1,1,47,1,16,8,0,0
2,7,0,24,1,18,1,2,0
6,2,0,22,0,29,0,1,1
7,5,0,14,1,16,11,0,1
6,5,1,33,2,37,7,0,1
5,8,0,1,1,6,7,1,0
7,7,0,7,1,16,8,1,0
1,5,1,4,2,28,3,1,1
1,9,1,35,2,28,1,0,1
4,7,0,33,1,31,11,0,0
1,5,0,9,1,26,5,1,0
1,5,1,26,2,28,1,0,0
1,7,1,1,1,26,2,2,1
4,4,0,19,3,35,6,1,1
7,9,1,47,0,10,9,0,1
7,4,0,50,4,23,10,1,0
2,4,1,49,3,22,9,0,1
7,5,1,22,3,21,9,1,0
2,0,0,45,2,20,11,0,0
7,8,1,44,2,19,7,0,0
1,5,0,4,3,30,10,0,0
4,7,0,32,4,36,0,2,0
3,7,0,24,2,4,7,0,1
2,9,1,12,1,18,11,1,0
1,6,1,4,2,28,11,0,1
7,3,1,30,1,16,10,1,0
1,5,1,14,4,32,10,0,1
5,5,0,41,4,14,9,1,1
0,5,0,9,4,17,5,0,0
7,4,0,48,2,19,1,1,1
1,4,0,37,4,32,3,0,1
7,7,1,44,1,16,5,0,0
7,3,0,49,1,16,5,1,0
4,3,1,50,0,27,7,1,0
6,9,0,32,2,37,10,1,1
2,5,1,14,2,20,4,1,1
1,6,0,15,0,25,6,1,0
1,8,1,19,4,32,1,2,0
6,3,1,33,1,34,7,0,0
6,5,0,23,4,39,7,1,0
3,3,0,11,3,5,9,0,0
1,3,0,30,4,32,0,1,1
1,3,0,51,0,25,5,1,1
4,7,0,6,0,27,3,0,0
3,8,0,11,4,7,5,0,1
1,7,0,10,4,32,0,1,1
3,1,0,9,4,7,2,0,1
7,6,1,35,3,21,2,1,1
3,4,1,30,2,4,0,0,1
3,5,1,9,4,7,10,0,0
4,4,0,23,4,36,4,1,1
3,4,0,20,4,7,2,0,1
0,2,1,24,3,15,7,0,0
1,6,1,9,2,28,3,1,1
1,3,1,51,0,25,3,0,1
7,7,0,4,4,23,2,1,1
1,4,0,48,0,25,7,0,0
1,5,1,14,3,30,5,0,0
1,6,0,26,4,32,8,1,0
7,4,1,47,0,10,4,1,1
2,6,0,5,0,11,8,1,1
3,4,0,28,3,5,9,0,1
2,4,0,31,2,20,4,0,0
7,3,1,44,4,23,4,0,0
3,5,1,6,3,5,0,0,1
2,4,1,9,4,24,5,0,0
2,7,1,18,1,18,6,1,0
6,5,0,4,4,39,4,1,0
3,5,1,18,2,4,0,1,0
0,4,0,12,4,17,0,0,1
1,5,0,36,2,28,8,0,0
3,7,1,18,1,1,5,0,1
1,5,0,24,0,25,1,1,0
0,4,0,44,3,15,9,1,0
1,6,1,5,4,32,3,0,1
4,8,0,44,3,35,2,1,0
1,5,0,5,1,26,4,1,0
5,7,0,32,1,6,0,1,0
4,3,0,19,1,31,6,1,1
3,4,1,2,1,1,9,1,0
1,1,1,38,2,28,3,1,0
4,6,1,36,4,36,10,0,0
1,4,1,10,2,28,2,1,0
0,6,1,27,4,17,1,1,0
3,3,1,13,2,4,11,0,1
3,4,0,11,0,0,5,1,0
2,6,0,43,2,20,4,0,0
4,3,0,13,2,33,11,0,1
4,6,0,32,3,35,2,1,1
1,5,0,9,4,32,3,1,1
3,0,1,27,3,5,0,0,0
6,6,1,26,1,34,1,2,1
1,6,0,49,1,26,0,1,1
0,5,1,24,4,17,6,0,1
2,1,0,51,3,22,5,0,0
2,0,0,10,3,22,8,1,0
7,3,0,30,4,23,2,1,1
2,5,0,44,3,22,7,1,0
0,5,0,32,1,8,5,0,1
3,5,1,10,4,7,8,1,0
6,9,0,10,4,39,1,2,0
1,9,0,7,2,28,11,0,0
4,0,1,25,4,36,10,0,1
1,6,0,25,0,25,11,1,1
1,2,0,24,1,26,3,0,1
7,3,1,36,1,16,11,1,0
0,4,1,13,2,12,10,1,0
1,4,1,8,4,32,7,0,0
1,9,0,9,3,30,10,0,0
2,5,0,50,0,11,9,0,0
2,5,0,14,0,11,4,0,0
1,2,0,3,4,32,0,1,0
4,1,1,44,2,33,9,0,1
2,0,1,50,4,24,9,0,0
1,6,0,17,3,30,10,0,0
1,3,0,42,4,32,0,1,1
3,5,1,44,4,7,4,1,1
1,3,0,50,0,25,10,0,0
4,6,1,13,4,36,1,0,1
4,5,0,19,4,36,11,0,1
3,5,0,43,3,5,5,0,0
6,7,0,28,4,39,9,1,0
2,7,0,9,0,11,5,1,0
4,6,1,30,0,27,7,1,1
4,3,1,27,0,27,11,1,0
2,5,1,47,1,18,3,1,1
3,4,1,50,2,4,3,1,0
4,7,0,17,1,31,2,1,1
2,0,0,50,3,22,10,0,1
5,8,0,38,1,6,10,1,1
4,4,1,20,1,31,11,0,0
7,6,1,46,2,19,4,0,1
7,6,0,35,4,23,5,0,1
6,2,1,19,4,39,0,0,0
6,3,0,15,0,29,1,2,1
7,7,0,8,3,21,10,0,0
7,4,0,46,0,10,6,0,1
3,8,0,17,3,5,8,0,0
3,6,0,36,4,7,3,1,1
1,5,1,31,4,32,2,0,1
2,9,1,12,2,20,0,1,1
2,6,0,49,0,11,5,0,1
1,1,1,48,1,26,11,1,0
1,6,1,19,3,30,7,1,0
3,4,1,24,3,5,7,0,0
3,3,0,24,3,5,2,0,0
1,5,1,15,4,32,7,1,0
1,7,0,37,0,25,1,0,1
4,4,0,5,0,27,0,1,0
2,1,1,37,4,24,11,0,0
5,3,0,30,2,9,6,1,1
2,8,0,30,1,18,1,1,0
0,5,0,31,1,8,5,1,1
7,3,0,39,1,16,0,2,0
0,7,0,43,0,3,2,0,1
1,9,1,49,3,30,0,0,0
1,6,1,25,3,30,1,1,0
1,4,1,43,3,30,11,1,0
4,1,0,6,1,31,0,1,1
1,4,0,23,4,32,0,2,0
1,2,1,15,1,26,0,2,0
3,7,1,40,3,5,1,0,1
7,4,1,51,2,19,9,0,0
2,7,0,46,1,18,7,1,1
4,5,1,51,2,33,6,1,0
1,6,1,29,4,32,4,0,0
2,7,1,9,2,20,1,1,0
4,5,1,2,2,33,7,1,0
3,7,0,17,4,7,5,0,1
4,7,1,8,4,36,2,2,0
2,5,1,21,1,18,10,0,1
3,7,1,15,2,4,3,1,0
0,8,1,10,4,17,0,1,0
4,6,0,11,1,31,2,0,0
1,1,1,42,1,26,8,1,0
3,8,0,49,2,4,4,0,0
3,6,1,9,3,5,3,0,0
2,7,1,23,1,18,1,0,1
1,2,0,5,4,32,8,0,0
2,5,0,17,2,20,1,1,1
0,3,1,5,2,12,1,2,1
2,0,0,40,0,11,8,1,1
4,5,0,34,0,27,2,2,0
3,9,0,12,4,7,4,1,1
5,3,0,5,0,2,8,0,0
0,3,1,20,3,15,4,1,1
5,6,0,25,0,2,9,0,1
1,0,1,24,0,25,5,0,0
1,6,1,25,3,30,3,0,1
2,7,0,28,1,18,1,1,0
1,9,0,26,0,25,6,0,0
2,9,1,45,0,11,9,1,0
2,9,1,7,2,20,7,1,1
7,2,0,5,3,21,7,1,1
1,6,0,17,4,32,9,1,0
4,4,0,47,1,31,4,1,0
3,2,0,30,0,0,0,1,0
5,7,0,10,3,13,6,0,0
3,9,0,50,4,7,8,0,0
7,4,0,47,4,23,11,1,0
2,7,0,19,2,20,7,1,1
4,4,0,39,4,36,5,1,0
3,4,0,43,1,1,3,1,0
2,3,0,13,3,22,3,0,1
7,7,1,18,0,10,0,1,0
1,9,1,6,2,28,9,1,1
2,0,1,21,0,11,4,1,0
1,3,0,8,4,32,10,0,0
2,4,0,29,0,11,10,1,0
1,4,1,12,0,25,2,0,1
1,5,1,36,2,28,7,0,0
3,4,1,15,0,0,5,1,0
4,7,0,48,3,35,10,1,1
1,4,0,30,2,28,11,1,0
2,3,1,18,2,20,7,0,1
6,2,0,31,1,34,9,1,0
7,4,1,39,3,21,3,0,0
2,7,0,38,0,11,0,1,1
7,0,0,50,4,23,7,0,0
1,4,1,17,2,28,2,0,0
7,1,0,12,4,23,1,0,1
3,0,0,49,4,7,0,1,0
2,5,0,7,1,18,11,0,1
3,5,0,39,2,4,1,2,0
1,3,1,7,4,32,11,1,1
1,7,0,44,1,26,0,2,1
5,3,1,10,1,6,6,1,0
1,4,1,15,0,25,11,1,1
2,1,1,25,1,18,7,1,0
3,4,0,6,3,5,11,1,0
5,4,0,31,3,13,0,1,1
2,2,0,13,1,18,9,1,0
5,4,1,49,3,13,6,0,1
7,8,1,43,2,19,8,1,1
1,7,0,49,0,25,9,1,0
1,1,1,20,2,28,0,0,0
3,9,0,47,4,7,9,1,1
1,0,0,25,2,28,1,0,1
1,4,1,25,4,32,1,0,0
6,9,0,49,1,34,9,1,0
3,0,1,0,2,4,1,2,1
1,4,0,2,3,30,2,0,0
1,9,0,22,1,26,11,1,1
1,2,1,38,3,30,10,1,1
1,3,1,39,1,26,1,0,0
6,4,1,6,1,34,6,1,0
4,7,1,2,2,33,4,0,1
0,3,0,31,0,3,0,1,0
1,7,0,34,0,25,4,1,0
1,3,0,42,2,28,3,0,0
4,1,1,33,2,33,11,0,0
3,3,0,6,4,7,10,0,0
1,8,1,0,1,26,1,1,0
1,6,0,17,0,25,6,1,1
7,3,0,42,2,19,7,1,1
1,5,1,36,4,32,3,0,1
2,7,1,13,0,11,3,0,0
4,4,0,1,0,27,1,2,1
1,6,0,27,4,32,2,1,1
3,6,0,15,2,4,1,2,0
6,9,1,40,0,29,2,0,0
1,4,0,1,2,28,3,0,1
2,4,0,26,3,22,7,0,1
1,4,1,12,0,25,6,0,0
1,3,1,39,3,30,6,1,0
1,7,0,35,0,25,3,1,1
1,2,0,0,3,30,4,1,1
1,5,0,38,2,28,5,1,0
1,4,0,3,4,32,11,0,0
2,5,1,32,1,18,5,1,1
1,4,0,16,3,30,3,1,0
1,7,1,13,3,30,5,0,1
1,0,0,35,3,30,11,0,0
1,5,1,44,2,28,10,1,0
3,4,0,30,1,1,4,1,1
2,4,1,34,3,22,5,0,1
0,6,0,32,2,12,6,1,1
2,4,1,24,1,18,7,0,1
5,6,0,27,2,9,1,0,1
1,3,1,14,0,25,4,1,1
2,7,1,28,3,22,6,0,1
1,7,0,15,0,25,2,0,1
2,1,1,20,3,22,11,1,0
2,4,1,22,4,24,1,2,0
5,5,0,43,2,9,6,1,1
2,0,0,23,3,22,11,0,0
1,8,1,48,4,32,5,0,1
1,1,1,0,2,28,3,0,1
1,5,0,11,3,30,2,1,1
5,5,0,41,1,6,10,1,0
2,4,0,46,3,22,10,1,1
7,0,0,38,3,21,6,0,0
6,4,1,36,1,34,0,2,0
3,7,0,33,2,4,6,0,0
5,1,1,49,0,2,5,1,0
6,5,0,25,4,39,4,0,0
1,6,0,51,3,30,2,2,1
1,5,1,40,2,28,0,0,1
3,6,0,44,3,5,5,1,1
6,3,0,24,4,39,5,0,0
1,9,0,26,0,25,11,1,0
7,7,1,5,0,10,2,0,1
1,3,1,41,2,28,7,1,1
4,2,0,46,4,36,0,0,1
3,7,1,13,4,7,5,1,1
1,0,1,51,0,25,10,1,1
1,6,0,23,2,28,1,2,1
2,1,1,50,3,22,4,1,0
6,5,1,21,4,39,10,1,1
1,4,1,33,4,32,9,1,1
1,5,1,2,4,32,7,0,0
1,3,0,17,4,32,4,1,1
1,5,0,6,2,28,3,1,0
3,5,0,7,2,4,4,1,1
3,0,1,8,3,5,11,0,1
4,4,1,21,2,33,1,2,0
1,7,0,25,0,25,11,0,0
3,5,1,35,0,0,0,0,0
7,5,1,48,4,23,10,0,1
7,1,0,26,3,21,9,0,1
3,5,1,30,1,1,0,0,0
0,4,1,11,4,17,6,0,0
2,5,0,22,3,22,11,0,0
6,4,1,21,4,39,2,0,0
1,7,0,5,1,26,6,1,1
5,5,1,36,3,13,11,0,0
1,8,0,18,1,26,5,1,1
2,3,0,7,1,18,6,0,0
1,7,1,33,4,32,3,1,1
7,4,1,42,3,21,7,0,0
1,1,0,36,3,30,7,1,1
5,3,0,36,3,13,3,1,1
5,0,0,2,0,2,6,0,1
3,3,0,35,0,0,2,0,0
7,9,1,34,1,16,4,0,1
3,9,0,31,0,0,11,0,1
5,7,0,2,2,9,0,1,0
1,9,1,45,4,32,1,2,1
1,9,0,41,0,25,8,1,1
3,2,1,27,3,5,8,1,0
1,4,0,45,4,32,3,1,0
7,3,1,30,3,21,1,0,0
5,5,1,23,2,9,4,1,1
1,4,0,43,3,30,2,1,0
7,8,0,22,0,10,1,0,1
1,5,1,39,1,26,1,1,1
2,4,1,3,1,18,5,1,1
2,0,1,40,3,22,10,0,1
3,3,1,29,2,4,0,2,1
0,4,0,37,4,17,4,1,0
3,6,0,32,4,7,3,0,0
0,5,0,11,3,15,1,1,1
2,6,1,12,0,11,6,1,1
7,5,1,11,1,16,0,0,0
7,4,0,22,1,16,5,0,1
3,7,0,10,2,4,2,0,0
3,1,1,16,4,7,11,1,1
4,2,0,23,0,27,8,0,1
2,3,0,36,1,18,10,1,1
1,8,0,34,4,32,6,0,0
1,7,0,50,2,28,4,1,0
0,5,0,41,2,12,0,2,1
1,3,1,31,3,30,6,1,1
1,7,0,8,4,32,5,0,1
7,8,0,22,2,19,5,1,1
0,6,1,4,2,12,9,0,1
1,8,0,37,4,32,4,0,1
1,6,1,38,4,32,6,1,0
3,2,0,51,3,5,7,1,0
1,4,0,1,4,32,1,1,0
3,0,0,6,2,4,5,1,1
1,4,1,28,4,32,9,1,0
2,2,0,28,0,11,3,1,1
3,8,1,13,4,7,3,1,0
1,4,1,3,2,28,10,0,0
0,5,1,9,1,8,9,0,1
7,6,1,6,2,19,2,0,1
0,4,0,34,3,15,0,0,0
6,4,0,30,3,38,0,2,0
5,4,0,39,2,9,5,1,1
1,5,1,5,1,26,0,2,1
7,2,0,12,3,21,6,0,0
4,5,0,43,3,35,0,0,0
1,5,1,40,3,30,3,1,1
3,6,1,2,3,5,10,0,0
1,4,0,38,3,30,10,0,0
1,4,1,38,3,30,4,0,1
4,4,0,34,0,27,9,1,0
1,1,1,7,2,28,10,1,0
1,4,0,3,0,25,4,1,0
1,4,1,25,0,25,11,1,1
1,6,0,7,3,30,10,1,0
3,7,0,39,2,4,2,0,0
1,6,1,9,2,28,11,0,0
1,0,1,9,4,32,4,1,0
5,3,1,12,4,14,5,1,0
0,7,0,43,2,12,8,0,1
1,6,1,41,4,32,3,0,1
7,4,1,39,0,10,6,1,1
4,7,0,21,2,33,7,1,0
3,9,1,8,0,0,7,1,0
2,9,1,8,3,22,8,0,0
4,5,1,32,1,31,7,0,0
2,5,1,13,2,20,6,1,0
7,5,1,40,4,23,10,1,1
2,6,0,47,3,22,0,0,1
0,7,0,29,1,8,6,0,0
0,3,1,31,0,3,8,0,0
1,2,0,48,2,28,1,2,1
1,3,0,18,0,25,7,0,0
4,7,1,45,3,35,2,0,0
2,6,0,29,4,24,1,0,1
7,5,0,29,2,19,10,0,0
2,6,0,46,1,18,5,0,0
3,5,1,48,0,0,0,2,1
4,4,0,22,1,31,5,0,1
3,6,0,7,0,0,7,1,1
3,6,0,7,1,1,11,1,0
3,7,0,47,1,1,8,0,0
4,6,0,14,2,33,4,0,0
1,3,1,40,2,28,7,0,1
1,5,1,30,0,25,3,0,0
3,3,1,2,1,1,0,2,0
1,8,0,0,4,32,2,1,0
1,9,0,29,0,25,0,1,0
2,3,0,45,1,18,8,0,1
1,2,1,17,2,28,10,0,0
1,1,0,22,4,32,5,0,1
7,4,0,9,2,19,10,1,1
4,6,0,26,0,27,10,1,0
2,5,1,20,2,20,1,1,1
1,5,1,16,1,26,10,0,1
7,5,0,42,3,21,1,0,0
7,4,0,48,4,23,0,1,1
7,7,1,29,1,16,11,1,1
0,2,1,44,4,17,0,0,0
1,1,0,33,3,30,7,0,1
1,5,1,40,0,25,6,1,0
1,6,1,5,1,26,5,1,0
1,5,1,46,1,26,10,0,0
5,5,1,44,2,9,8,1,0
0,6,1,51,3,15,7,1,1
